0.21021743170428844,0.011104981408163192,0.015444250485914607,0.009927644489873908,0.015344950433875812,0.023911941477582504,0.03996826102035747,0.0417043157337889,0.015743291092740953,0.013019981068301432,0.01908037128108923,0.028904791208865396,0.030139043040105357,0.015666554908966082,0.0259542063852887
0.011104981408163192,0.347668457828655,0.010674617657137007,0.043401807578935934,0.018466387688217373,0.03033987378907942,0.02121616687065299,0.059886776900522735,0.019535029157809927,0.01766178362540906,0.07130570711968803,0.040113742020502025,0.10888963507642645,0.012223655902381602,0.05322782384338005
0.015444250485914607,0.010674617657137007,0.03168746125873007,0.011207409548406126,0.008983330561970305,0.013382011069825787,0.022622429885575526,0.019473369402781614,0.004363774528071396,0.008791523082697027,0.01855847844773014,0.02164632498742685,0.021182057774566384,0.0048498238599978625,0.01909627586429066
0.009927644489873908,0.043401807578935934,0.011207409548406126,0.2662602119743052,0.01446635398209181,0.034688408590656805,0.028210547657879597,0.046110614811041686,0.008134874952441381,0.009999586252934503,0.043201200999350584,0.023267207663828483,0.061042733623347716,0.006689497635936257,0.021980568917337233
0.015344950433875812,0.018466387688217373,0.008983330561970305,0.01446635398209181,0.039827653613099166,0.013898225154442369,0.019258913531272456,0.01900179547002869,0.0074181084573934075,0.010504244089307798,0.017543297112951307,0.016668428895060757,0.033151843134967836,0.0056081035050716075,0.022994322269021022
0.023911941477582504,0.03033987378907942,0.013382011069825787,0.034688408590656805,0.013898225154442369,0.17975977768002516,0.03888091504461831,0.04107290737932432,0.010668231035565653,0.014101571019353758,0.041133174494003215,0.034061114952491305,0.04461482510077677,0.01328577707428525,0.04687051362627529
0.03996826102035747,0.02121616687065299,0.022622429885575526,0.028210547657879597,0.019258913531272456,0.03888091504461831,0.11103806687878562,0.04623529016895309,0.009943861901380874,0.017404481616645852,0.02287613410244897,0.045138493387300166,0.027636597900731454,0.015521840895941582,0.04004033873704905
0.0417043157337889,0.059886776900522735,0.019473369402781614,0.046110614811041686,0.01900179547002869,0.04107290737932432,0.04623529016895309,0.25502669005452383,0.014605894821784622,0.012144964454241632,0.07098487284729396,0.0461646109511521,0.06705453385614421,0.01643982105289258,0.04965810158961168
0.015743291092740953,0.019535029157809927,0.004363774528071396,0.008134874952441381,0.0074181084573934075,0.010668231035565653,0.009943861901380874,0.014605894821784622,0.034598605342138655,0.005723442228694284,0.021058642721554572,0.012218195384958169,0.03503916277643988,0.003357420939995774,0.010749251618007528
0.013019981068301432,0.01766178362540906,0.008791523082697027,0.009999586252934503,0.010504244089307798,0.014101571019353758,0.017404481616645852,0.012144964454241632,0.005723442228694284,0.03568471223349105,0.012581749677549294,0.012967980694244086,0.02187004602448524,0.00489663509327583,0.019588050591034276
0.01908037128108923,0.07130570711968803,0.01855847844773014,0.043201200999350584,0.017543297112951307,0.041133174494003215,0.02287613410244897,0.07098487284729396,0.021058642721554572,0.012581749677549294,0.7307644831374381,0.04475451477507813,0.20572647361036933,0.0174320286272312,0.054923129317075055
0.028904791208865396,0.040113742020502025,0.02164632498742685,0.023267207663828483,0.016668428895060757,0.034061114952491305,0.045138493387300166,0.0461646109511521,0.012218195384958169,0.012967980694244086,0.04475451477507813,0.09093990141266717,0.0650274642491562,0.011630491417020748,0.05112018927231834
0.030139043040105357,0.10888963507642645,0.021182057774566384,0.061042733623347716,0.033151843134967836,0.04461482510077677,0.027636597900731454,0.06705453385614421,0.03503916277643988,0.02187004602448524,0.20572647361036933,0.0650274642491562,0.8744721380972235,0.0139610361058526,0.09655949560600938
0.015666554908966082,0.012223655902381602,0.0048498238599978625,0.006689497635936257,0.0056081035050716075,0.01328577707428525,0.015521840895941582,0.01643982105289258,0.003357420939995774,0.00489663509327583,0.0174320286272312,0.011630491417020748,0.0139610361058526,0.024943116803187924,0.013867732655856483
0.0259542063852887,0.05322782384338005,0.01909627586429066,0.021980568917337233,0.022994322269021022,0.04687051362627529,0.04004033873704905,0.04965810158961168,0.010749251618007528,0.019588050591034276,0.054923129317075055,0.05112018927231834,0.09655949560600938,0.013867732655856483,0.22692142191544096
