0.18418912348925207,0.07831788099840925,0.029446958092234857,0.0178871262037736,0.028171452201097034,0.04545364158117508,0.023895053768889497,0.03451432317032571,0.03690944324658241,0.028592795808929112
0.07831788099840925,0.35042516214771363,0.06464361779997171,0.006832502318249873,0.01840314692205483,0.051583531190760146,0.02437876155876607,0.026141458711026622,0.058097114573209686,0.06443838442572321
0.029446958092234857,0.06464361779997171,0.07199426225131,0.002485293285947884,0.012662245026629442,0.030591923342206825,0.014052851357154898,0.01957966402739901,0.05382672891366281,0.05712082328133246
0.0178871262037736,0.006832502318249873,0.002485293285947884,0.05834582286985259,0.015332289677501077,0.012384434442386094,0.015628342002228197,0.006557312434489913,0.0073789734960535355,0.00822217680947317
0.028171452201097034,0.01840314692205483,0.012662245026629442,0.015332289677501077,0.04417725502851152,0.01711911566871555,0.01732046536817933,0.010905004892245839,0.012407248835679573,0.010946562978800096
0.04545364158117508,0.051583531190760146,0.030591923342206825,0.012384434442386094,0.01711911566871555,0.08194103538672615,0.01767768273731538,0.024993328350506286,0.03332693057422925,0.028692226595872613
0.023895053768889497,0.02437876155876607,0.014052851357154898,0.015628342002228197,0.01732046536817933,0.01767768273731538,0.02772585378326189,0.015492443208915433,0.01626843300877816,0.014336520817811685
0.03451432317032571,0.026141458711026622,0.01957966402739901,0.006557312434489913,0.010905004892245839,0.024993328350506286,0.015492443208915433,0.3502281504769399,0.024571265955905374,0.009134677352863916
0.03690944324658241,0.058097114573209686,0.05382672891366281,0.0073789734960535355,0.012407248835679573,0.03332693057422925,0.01626843300877816,0.024571265955905374,0.15538459065192792,0.05976420838719033
0.028592795808929112,0.06443838442572321,0.05712082328133246,0.00822217680947317,0.010946562978800096,0.028692226595872613,0.014336520817811685,0.009134677352863916,0.05976420838719033,0.11726096216244826
