0.02278683470624252,0.0005666210842261588,0.0010477931441819533,0.003066453468785429,0.0032080628538267916,0.0018333071037405315,0.0007960191198821572,0.003241178965966155,0.00036895565377577247,0.0024924323001872164,0.00041002996390699937,0.0005297773515053819,0.0010828721923018976,-0.0016900277439598603,0.0026063320678642254,0.0013162443922887601,0.0004602038170695964,0.0025795009905865366
0.0005666210842261588,0.03232067757333892,0.004689150772904518,0.01385043331015874,0.010661183409714682,0.008473401182154078,0.012025745977198635,0.007112794268895229,0.01240810002408701,0.009613091626062463,0.022545979355770487,0.009519745621957676,0.008244257728474523,0.016383390683399886,0.003758874168236487,0.01733410096127084,0.009119953085907243,0.008062504864590501
0.0010477931441819533,0.004689150772904518,0.1240137637133087,0.019369115748137367,0.018168967871581537,0.010997415314414153,0.007172254639674147,0.019245035249003707,0.014467852706000265,0.02852928488405024,0.03406760098249196,0.007845728835425666,0.006943384384764995,0.032511647737421795,0.016203989198683492,0.005143285150358912,0.01220883912822866,0.014674638699027312
0.003066453468785429,0.01385043331015874,0.019369115748137367,0.25125820621295486,0.030655582218914616,0.01877428576513639,0.01625344496744598,0.028847445676393958,0.034975986985511666,0.04511338725898038,0.21475077285074098,0.027610799177294684,0.04376024401998335,0.04833228855741793,0.04133539329946691,0.016658122997662967,0.019485802532731213,0.027379702032308852
0.0032080628538267916,0.010661183409714682,0.018168967871581537,0.030655582218914616,0.09886737972409124,0.015103536745311265,0.008870397205446204,0.01980321682100877,0.02614685970657323,0.0501978755349088,0.03449731640564657,0.02549536124262941,0.019462920134838906,0.03242143350996925,0.03125515218564824,0.011627683027580212,0.016126368351566497,0.027289438694324503
0.0018333071037405315,0.008473401182154078,0.010997415314414153,0.01877428576513639,0.015103536745311265,0.0451835360480097,0.010906162319616136,0.009764348704088288,0.014876874262692663,0.02151581654902087,0.05639767334590822,0.01089769990327319,0.015631163129859463,0.02126015747216993,0.022308256620194204,0.010747335643876877,0.011932533241186758,0.013987538042705555
0.0007960191198821572,0.012025745977198635,0.007172254639674147,0.01625344496744598,0.008870397205446204,0.010906162319616136,0.02398402096707114,0.01121401373985377,0.01219675159048314,0.010430910141178105,0.030099581560956965,0.0088599303577654,0.014593609863332462,0.01122977510365759,0.014611907682052517,0.012602451684784981,0.009823182294541722,0.008495731945178208
0.003241178965966155,0.007112794268895229,0.019245035249003707,0.028847445676393958,0.01980321682100877,0.009764348704088288,0.01121401373985377,0.21965982817765176,0.017714756601693093,0.034722505565675924,0.034800665042809556,0.012430567314167966,0.011512863402849249,0.030262511973833683,0.026581795588807383,0.004016749480353098,0.020338032250735886,0.029112074840403897
0.00036895565377577247,0.01240810002408701,0.014467852706000265,0.034975986985511666,0.02614685970657323,0.014876874262692663,0.01219675159048314,0.017714756601693093,0.05465763545187407,0.0418125592839011,0.15160978707600858,0.020032759438442644,0.021273966214889577,0.02485682057801126,0.02999115825524328,0.00963229735689674,0.010889256725957735,0.01789327920178407
0.0024924323001872164,0.009613091626062463,0.02852928488405024,0.04511338725898038,0.0501978755349088,0.02151581654902087,0.010430910141178105,0.034722505565675924,0.0418125592839011,0.24488579317517953,-0.21113502195792658,0.03149614124917176,0.029893797977179535,0.05841726369923034,0.06090770032887466,0.009537091757586652,0.033400158104196345,0.04413769862917654
0.00041002996390699937,0.022545979355770487,0.03406760098249196,0.21475077285074098,0.03449731640564657,0.05639767334590822,0.030099581560956965,0.034800665042809556,0.15160978707600858,-0.21113502195792658,315.6755160279575,0.10865957894160846,0.15249716027825083,-0.07154402707620797,0.0848026513247702,-0.019096977077775516,0.08376723879855714,0.16928883026570313
0.0005297773515053819,0.009519745621957676,0.007845728835425666,0.027610799177294684,0.02549536124262941,0.01089769990327319,0.0088599303577654,0.012430567314167966,0.020032759438442644,0.03149614124917176,0.10865957894160846,0.064333150119705,0.017012614560595236,0.031942921844274025,0.02184065710288393,0.006667829696445459,0.010075946522914454,0.00932564386847322
0.0010828721923018976,0.008244257728474523,0.006943384384764995,0.04376024401998335,0.019462920134838906,0.015631163129859463,0.014593609863332462,0.011512863402849249,0.021273966214889577,0.029893797977179535,0.15249716027825083,0.017012614560595236,0.09494327540287983,0.021661296538680378,0.026589772363394687,0.01365619101152624,0.013780395611200407,0.017312195180406765
-0.0016900277439598603,0.016383390683399886,0.032511647737421795,0.04833228855741793,0.03242143350996925,0.02126015747216993,0.01122977510365759,0.030262511973833683,0.02485682057801126,0.05841726369923034,-0.07154402707620797,0.031942921844274025,0.021661296538680378,0.3921621826745859,0.058507005125511234,0.015669842772536517,0.02978984378446807,0.019672686700562377
0.0026063320678642254,0.003758874168236487,0.016203989198683492,0.04133539329946691,0.03125515218564824,0.022308256620194204,0.014611907682052517,0.026581795588807383,0.02999115825524328,0.06090770032887466,0.0848026513247702,0.02184065710288393,0.026589772363394687,0.058507005125511234,0.10089253571546819,0.00685987342948434,0.030107479357048345,0.031357619733719984
0.0013162443922887601,0.01733410096127084,0.005143285150358912,0.016658122997662967,0.011627683027580212,0.010747335643876877,0.012602451684784981,0.004016749480353098,0.00963229735689674,0.009537091757586652,-0.019096977077775516,0.006667829696445459,0.01365619101152624,0.015669842772536517,0.00685987342948434,0.04597154217162863,0.010919232415889652,0.00982123689906011
0.0004602038170695964,0.009119953085907243,0.01220883912822866,0.019485802532731213,0.016126368351566497,0.011932533241186758,0.009823182294541722,0.020338032250735886,0.010889256725957735,0.033400158104196345,0.08376723879855714,0.010075946522914454,0.013780395611200407,0.02978984378446807,0.030107479357048345,0.010919232415889652,0.08022742846081093,0.026834894235123103
