0.41135131748707887,0.05713762808113005,0.04605682132276203,0.011948235314329626,0.0020597504749509635,0.08301781521906361,0.009974763957686268,0.04029194868230359,0.03129432201034307,0.05190655693569665,0.0031679126441931833,0.027988714553786737,0.03555693996424116,0.04122454055212557,0.04694538693208887,0.04218795317004391,0.06731472652461398,0.05983556439211998,0.04597623912533528,0.07824897937800418,0.0625296775459387,0.018624436163289224,0.010980344353226259,0.05125645655602352,0.07633185127580328,0.0371919601765634,0.02070534748357171,0.04288024678788116,0.03909264471311184,0.025071937624765846
0.05713762808113005,0.22798253606635369,0.03938030833865549,0.019909915499360407,0.0038328850031231648,0.06880294723858672,0.01432281106099511,0.031964247715840284,0.059721137675956396,0.04110056614980325,0.005483799523694328,0.02216866190210408,0.022090160957912705,0.041768535361357,0.040515616582722194,0.02890222812269241,0.07890636303131658,0.04480667343333342,0.036373789216752626,0.047905565498677964,0.06486549677292652,0.014965358895040163,0.011483233495999386,0.05482018354154554,0.05903759138792555,0.028521354689406902,0.016555060434117714,0.03717378004561727,0.04065241352107336,0.020506645079018806
0.04605682132276203,0.03938030833865549,0.06514519349791675,0.011856567689441154,0.0039561853918161,0.05187773860985751,0.00653552356435684,0.034542079149298056,0.03158841879676941,0.03309314943558257,0.003465066791527286,0.0228434086102562,0.029191920000645924,0.03906641290615206,0.03070796447931899,0.023547626870948135,0.049719022718057,0.0397318443223689,0.0318445710936159,0.037234955410180376,0.03345855590064117,0.011065754599148879,0.011036259243249831,0.03249884277062488,0.03846805868694544,0.026930948400050052,0.014902375962566685,0.027152669378376144,0.029531309163671405,0.022323768993015913
0.011948235314329626,0.019909915499360407,0.011856567689441154,0.03528979558408207,0.00643209542511805,0.011216975216969845,0.0037882430317405804,0.006481824116118228,0.011575080195599477,0.003291787849940904,0.00042124371383478443,0.00890698225429942,0.0073638226355032315,0.00994529662901461,0.004464522469576856,0.007257860225503019,0.0030212026310203377,0.007148876287197498,0.0055703569595231695,0.01031196666366241,0.004848224851507951,0.0016472836364062019,0.004644303733635591,0.013206261323991417,0.00953694502677263,0.010139905534246044,0.008889314020868792,0.007073585145596146,0.006460931593661522,0.013478084078638325
0.0020597504749509635,0.0038328850031231648,0.0039561853918161,0.00643209542511805,0.019386788148876233,0.004943980174250698,0.0018399379080614208,-0.0013317399370680544,0.003537884910758656,0.0015517914320664111,0.00147303773458754,0.003402299515150192,0.0029910489529384313,0.0034541365484614425,0.0012508323065962468,0.0007422277831827888,0.004806047405266384,0.0021353128028554777,0.004013451753856883,0.001191170445981935,0.003442018863767487,0.0005057078662988597,0.0037604868983909033,0.005326143949153715,-0.0023096881494219,0.003047517632702146,0.0017352367612550308,0.004944342375317569,0.002200304241362117,0.004085157533286929
0.08301781521906361,0.06880294723858672,0.05187773860985751,0.011216975216969845,0.004943980174250698,0.34316130461220984,0.004987750041741965,0.04138000993063134,0.05037450633943491,0.05967683544608575,0.002474557290650743,0.03322068885294854,0.04195681884551133,0.06200184455996953,0.048952386950599384,0.05114704899812218,0.07190969693959941,0.06085800574309581,0.049117375102119706,0.028971778645966492,0.06336028964796894,0.012725247551441925,0.006442959486142694,0.04770503794772355,0.05436197048134057,0.034197295046214354,0.024679132074435815,0.04081260062792714,0.04153029432250904,0.036857040344870626
0.009974763957686268,0.01432281106099511,0.00653552356435684,0.0037882430317405804,0.0018399379080614208,0.004987750041741965,0.033673275202757376,0.008758694603165256,0.009110608641035484,0.008384194919449809,0.0025902161495556966,0.005152082984674691,0.003514205067201032,0.004388293366431637,0.010805102851170688,0.005400741824443114,0.010214813079915935,0.008020361634940952,0.00743337231008358,0.008760070911704948,0.013665145054819626,0.0014208386269786732,0.005408651352925037,0.01068959839139486,0.017962052145758828,0.004903139256877642,0.002595707173104996,0.012894548301013694,0.01100099126291487,0.003628590302323099
0.04029194868230359,0.031964247715840284,0.034542079149298056,0.006481824116118228,-0.0013317399370680544,0.04138000993063134,0.008758694603165256,0.2104225328702957,0.029701891358104564,0.02855978051923685,0.0013249932873130835,0.021256830978432208,0.022595214517504163,0.0216315788897852,0.03271876783256543,0.018363370409193135,0.07151103430691917,0.035329140880301584,0.039378129216398584,0.056873136119614344,0.052969712274733766,0.010043602978561708,0.010015480237378782,0.03856019668125698,0.033613690965177134,0.02465540431273454,0.01338858103770203,0.032447889377679354,0.03366085043498767,0.019605954903874668
0.03129432201034307,0.059721137675956396,0.03158841879676941,0.011575080195599477,0.003537884910758656,0.05037450633943491,0.009110608641035484,0.029701891358104564,0.18404721903086818,0.038928752960267356,0.002567844762839315,0.012814141279486824,0.029829645240992672,0.03160954451868869,0.03348286166746612,0.029139638612255755,0.054518945357591435,0.043737302059018324,0.029113635563891307,0.03789431359281075,0.034331536353799055,0.01054687028430668,0.006962132039540115,0.043472368351225234,0.04594997103366915,0.020737090606454543,0.017420304430683056,0.018455018089461313,0.03872225592190919,0.021166171402621226
0.05190655693569665,0.04110056614980325,0.03309314943558257,0.003291787849940904,0.0015517914320664111,0.05967683544608575,0.008384194919449809,0.02855978051923685,0.038928752960267356,0.07153065421413099,0.0031560990026689626,0.018740412939664473,0.027284893884177826,0.032471736050962534,0.05483671731965545,0.022726205015984456,0.05634930825057782,0.04443566973536562,0.027503472764440207,0.03754911845037455,0.03580786194101288,0.010851167085824889,0.008433500922786457,0.03665666735626102,0.026690884906680874,0.024998043324765247,0.01237262552744444,0.013744878778259681,0.04630345190750931,0.01979856350091466
