0.025807484868179794,0.008318710517295104,0.02094283905600552,0.019642641716015995,0.005530360996189378,0.011633484401766475,0.00835875756633491,0.011568507029949417,0.007172226925983136,0.00865280775535776
0.008318710517295104,0.04038123407173696,0.035388260177726845,0.040345522309176145,0.03109597766031456,0.018714574398180375,0.023610677005562335,0.0238100817139211,0.017329937879271232,0.023232225576159365
0.02094283905600552,0.035388260177726845,0.7235068588727529,0.11869510889699166,0.061872234381919355,0.039084767172030854,0.08570430949069946,0.13115909827451436,0.11466325807467423,0.09125826401125116
0.019642641716015995,0.040345522309176145,0.11869510889699166,0.989137699720348,0.05260676439190875,0.0298547996583467,0.07574952662894038,0.050478958775153814,0.04911991704866647,0.020730499707125934
0.005530360996189378,0.03109597766031456,0.061872234381919355,0.05260676439190875,0.06578796694406673,0.02180538165497168,0.04636814754962587,0.04472323822586374,0.026458194545564546,0.043038860594461326
0.011633484401766475,0.018714574398180375,0.039084767172030854,0.0298547996583467,0.02180538165497168,0.07107283716309479,0.033026855135462635,0.012098568701435719,0.020310200712122858,0.0032450074464827955
0.00835875756633491,0.023610677005562335,0.08570430949069946,0.07574952662894038,0.04636814754962587,0.033026855135462635,0.12746043580822655,0.04071885629447118,0.033154603993384824,0.04614044801114497
0.011568507029949417,0.0238100817139211,0.13115909827451436,0.050478958775153814,0.04472323822586374,0.012098568701435719,0.04071885629447118,0.19189722825593816,0.04108201344103179,0.06503648820722589
0.007172226925983136,0.017329937879271232,0.11466325807467423,0.04911991704866647,0.026458194545564546,0.020310200712122858,0.033154603993384824,0.04108201344103179,0.0956474795562097,0.03658028353846018
0.00865280775535776,0.023232225576159365,0.09125826401125116,0.020730499707125934,0.043038860594461326,0.0032450074464827955,0.04614044801114497,0.06503648820722589,0.03658028353846018,0.3542835328037809
