0.6546754317296807,0.016052908298747916,0.04631233783417252,0.04810528102156077,0.03991720741336362,0.03035619239303268,0.0617486248985568,0.07385537335906169,0.05428891894398728,0.017975261356209908,0.04113906705355995,0.08171959664055355,0.028500434608621762,0.11192830415553064,0.009376281129467284,0.0504854658705364,0.010421155424268826,0.1034803339804347,0.025013816485041526,0.047079263952494836,0.0539898474460463,0.013168072681374494
0.016052908298747916,0.2156282189588701,0.013373842140232581,0.012020997636061792,0.021524499031627262,0.012850423004704799,0.025286564492622884,0.028675860195566318,0.014424499691810514,0.008526353175690397,0.011404355102735858,0.016218421232921623,0.00721150193608,0.03946177671294784,0.021781901699217506,0.021522546865862628,0.005173049322141395,0.010134717844282813,0.02045877677878952,0.028752825291835368,0.012943958244078606,0.00042038172874171134
0.04631233783417252,0.013373842140232581,0.07786597390762702,0.015760504424510706,0.019275297121138683,0.02207296258191163,0.021914994416892885,0.028785356905496454,0.019198622994551634,0.004334145406687185,0.015003673155691084,0.014114701445358284,0.013917077339491915,0.02820472250579539,0.004670218573967447,0.018717084381400562,0.008286992507438331,0.023545115055655465,0.013587378080941497,0.022156568978971485,0.020244683291865746,0.004681797596183554
0.04810528102156077,0.012020997636061792,0.015760504424510706,0.04821097189606778,0.01654098149202572,0.017698027547383484,0.02208893931868616,0.03179711979781429,0.0183566903311854,0.005587732831855655,0.016565291902177367,0.016962345684709758,0.014856720626228743,0.03140240664822188,0.013932017433033416,0.021620666156357764,0.008706800014985763,0.0248354540802702,0.01190158693200139,0.019986848408201474,0.020379976922222973,0.0028408892943387136
0.03991720741336362,0.021524499031627262,0.019275297121138683,0.01654098149202572,0.07968202036399527,0.023130664332884184,0.0329996541529771,0.02687863195653592,0.016168503321447963,0.010489515144084072,0.01864625742598572,0.02273560682262737,0.016289352877089786,0.028536693997693333,0.010139287902547168,0.023505629944913457,0.014950888530258711,0.029930069369800444,0.016434692484243944,0.023657169770147708,0.016187781116822786,0.0035146352234423093
0.03035619239303268,0.012850423004704799,0.02207296258191163,0.017698027547383484,0.023130664332884184,0.06994594689997508,0.027241017469295113,0.03030257194665928,0.021144155076360395,0.006140282461310834,0.01779857545439499,0.023801291151858636,0.014240474808802825,0.029577527547516604,0.01276217798340557,0.021898505264946928,0.007842869467842035,0.019254322289001022,0.011688329236115205,0.023830585201714615,0.018085813155768876,0.002502006699923853
0.0617486248985568,0.025286564492622884,0.021914994416892885,0.02208893931868616,0.0329996541529771,0.027241017469295113,0.08172943465384012,0.04097515486876454,0.027940566380986076,0.009709672298168142,0.02718015700604233,0.03678643202659838,0.015287940232144194,0.036444241274586786,0.013497097059526007,0.031446882059394866,0.011783842173002925,0.023962344761019466,0.017216904752572863,0.03611805999107715,0.020849436784253182,0.00481343356134528
0.07385537335906169,0.028675860195566318,0.028785356905496454,0.03179711979781429,0.02687863195653592,0.03030257194665928,0.04097515486876454,0.12024568129546183,0.03121472898339145,0.011963476509366246,0.032227821391820566,0.03557570348988777,0.021544027998461317,0.06242700207376068,0.010634770377605197,0.04215337180101772,0.008787876325646427,0.03700952223765962,0.023732107919392315,0.04054077992849414,0.03358089719988929,0.007154310611955448
0.05428891894398728,0.014424499691810514,0.019198622994551634,0.0183566903311854,0.016168503321447963,0.021144155076360395,0.027940566380986076,0.03121472898339145,0.0643732492492476,0.0068590216653178,0.01989036236857373,0.022975373480689187,0.014779202260846742,0.029434533364289202,0.013039875055294787,0.02411519260790979,0.005379410710419731,0.02874271771962237,0.014361941753834893,0.02460388555764557,0.017223426661698606,0.00207365482252421
0.017975261356209908,0.008526353175690397,0.004334145406687185,0.005587732831855655,0.010489515144084072,0.006140282461310834,0.009709672298168142,0.011963476509366246,0.0068590216653178,0.020681723353613686,0.008828238268417768,0.005782086003337103,0.0051521646176549115,0.009506269604606236,0.004479650854844256,0.0077569300427825115,0.0017086819100629149,0.010195115375181243,0.004328618756454876,0.010200026324456326,0.007060556897032863,0.0030772341580583944
